State, County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,Pop 2000,Total per capita,Commercial per capita,Industrial per capita,Residential per capita,Electricity Prod per capita,Onroad per capita,Cement per capita,Aircraft per capita,Unknown per capita,Nonroad per capita,Transport per capita
SC,Orangeburg,45075,1.423869772,0.012446546,0.052430632,0.019992578,0.873038071,0.220439345,0.22315792,0.002438635,0.006129961,0.013796083,91582,15.547485,0.135906026,0.572499308,0.218302486,9.532856575,2.407016062,2.436700664,0.026627891,0.066934128,0.150641864,2.651219945
SC,Pickens,45077,0.267531807,0.023281244,0.055139803,0.019836474,0,0.128117447,0,0.007210484,0.018124884,0.015821471,110757,2.415484408,0.210201108,0.497844856,0.179099058,0,1.156743561,0,0.065101833,0.163645493,0.142848499,1.528339386
SC,Richland,45079,1.860319354,0.053224169,0.139525748,0.042779412,1.044366959,0.500538986,0,0.006660072,0.016741324,0.056482684,320677,5.801224764,0.165974389,0.435097459,0.133403431,3.256756671,1.56088209,0,0.020768786,0.052206187,0.17613575,1.809992814
SC,Saluda,45081,0.056868603,0.002183637,0.011653827,0.00510029,0,0.031353858,0,0.000923274,0.00232082,0.003332898,19181,2.964840369,0.113843746,0.607571379,0.265903247,0,1.634631066,0,0.048134797,0.120995754,0.173760381,1.977521998
SC,Spartanburg,45083,0.868094167,0.035954656,0.230242419,0.048455405,0,0.435545561,0,0.022129662,0.055626989,0.040139476,253791,3.420508085,0.141670334,0.907212702,0.190926411,0,1.716158418,0,0.087196402,0.219184245,0.158159574,2.180698638
SC,Sumter,45085,0.285835488,0.017999122,0.076112931,0.019457504,0,0.143785384,0,0.004331826,0.010888841,0.01325988,104646,2.731451633,0.172000091,0.727337223,0.185936438,0,1.374017008,0,0.041395047,0.104054056,0.12671177,1.646177881
SC,Union,45087,0.09717772,0.003938887,0.043006168,0.006296372,0,0.038714209,0,0.000697823,0.001754105,0.002770155,29881,3.252157545,0.131819105,1.439247964,0.210714918,0,1.295612887,0,0.023353402,0.058703035,0.092706233,1.470375558
SC,Williamsburg,45089,0.139597804,0.004804272,0.058395666,0.008616408,0,0.060151112,0,0.000651345,0.001637277,0.005341724,37217,3.750914999,0.129088097,1.569058926,0.231518077,0,1.616226769,0,0.017501276,0.043992706,0.143529148,1.821249899
SC,York,45091,0.430563396,0.02116764,0.07748778,0.025669617,0,0.258017177,0,0.004112844,0.010338393,0.033769945,164614,2.61559403,0.128589548,0.470724118,0.155938235,0,1.567407248,0,0.024984779,0.06280385,0.205146253,1.860342129
SD,Aurora,46003,0.024808423,0.000309898,7.79159E-05,0.001488274,0,0.017335831,0,0,0,0.005596504,3058,8.112630294,0.101340208,0.02547935,0.486682196,0,5.66900935,0,0,0,1.830119191,7.499128541
SD,Beadle,46005,0.065281049,0.00426178,0.007902815,0.008564031,0.000256807,0.014939455,0,0.004105907,0.010320954,0.014929299,17023,3.834873339,0.250354255,0.464243364,0.503085905,0.015085878,0.877604126,0,0.24119764,0.606294659,0.877007512,2.602103937
SD,Bennett,46007,0.015311216,0.000444863,7.79159E-05,0.001583703,0,0.006868549,0,0.000483108,0.001214384,0.004638694,3574,4.28405595,0.124471941,0.021800742,0.443117669,0,1.92181012,0,0.135172984,0.339782796,1.297899699,3.694665599
SD,Bon Homme,46009,0.032166532,0.001016736,0.003292839,0.003735584,0,0.013889467,0,0.000461637,0.001160408,0.00860986,7260,4.430651722,0.140046343,0.453559159,0.514543311,0,1.913149725,0,0.063586331,0.159835753,1.185931101,3.32250291
SD,Brookings,46011,0.171123592,0.010261817,0.086703535,0.010750013,0,0.04197098,0,0.002825375,0.007102098,0.011509773,28220,6.063911853,0.363636333,3.072414424,0.380935981,0,1.487277817,0,0.100119595,0.251668972,0.407858733,2.246925115
SD,Brown,46013,0.145732358,0.010931986,0.035773496,0.016720659,0,0.031486628,0,0.00708682,0.017814032,0.025918737,35460,4.109767562,0.308290626,1.008840846,0.471535791,0,0.887947759,0,0.199853928,0.502369771,0.730928841,2.321100299
SD,Brule,46015,0.039870241,0.001368161,7.79159E-05,0.002671321,0,0.022991696,0,0.001710648,0.004300029,0.006750471,5364,7.432930866,0.255063488,0.014525699,0.498009119,0,4.286296787,0,0.318912755,0.801645993,1.258477025,6.66533256
SD,Buffalo,46017,0.004600585,0.0001814,0,0.000814428,0,0.002127798,0,0,0,0.001476959,2032,2.264067551,0.089271867,0,0.400801184,0,1.047144817,0,0,0,0.726849684,1.773994501
SD,Butte,46019,0.022551349,0.001344659,0.001555747,0.004183014,0,0.009132645,0,0.000542155,0.001362807,0.004430322,9094,2.479805305,0.14786225,0.171074044,0.45997513,0,1.004249474,0,0.059616759,0.149857825,0.487169823,1.700893882
SD,Campbell,46021,0.010351906,0.000199542,0.000467495,0.00119429,0,0.003380661,0,0,0,0.005109918,1782,5.809150136,0.111976224,0.262342932,0.670196498,0,1.897116156,0,0,0,2.867518326,4.764634482
SD,Charles Mix,46023,0.044653251,0.001932624,0.000897179,0.004799165,0,0.017893402,0,0.001422485,0.003575679,0.014132717,9350,4.77574882,0.206697787,0.095955022,0.513279725,0,1.913732787,0,0.152137474,0.382425534,1.511520492,3.959816286
SD,Clark,46025,0.038094937,0.000396973,0.015516718,0.00207811,0,0.007780149,0,0.0009073,0.002280667,0.009135019,4143,9.195012548,0.095817717,3.745285624,0.501595499,0,1.877902357,0,0.218995991,0.55048687,2.204928491,4.852313709
SD,Clay,46027,0.037919999,0.002587548,0.000963991,0.005862918,0,0.010872769,0,0.0017041,0.004283573,0.011645101,13537,2.801211388,0.191146329,0.071211546,0.433103187,0,0.803188987,0,0.12588459,0.316434404,0.860242344,2.105750326
SD,Codington,46029,0.111922815,0.006989927,0.038011833,0.011065672,0,0.037619574,0,0.00188598,0.004740759,0.01160907,25897,4.321844811,0.269912614,1.467808369,0.427295508,0,1.452661478,0,0.072826194,0.183062096,0.448278552,2.15682832
SD,Corson,46031,0.015257462,0.000229131,7.79159E-05,0.001901979,0,0.008465106,0,0.000134197,0.000337327,0.004111807,4181,3.64923746,0.054802938,0.018635697,0.454910005,0,2.024660594,0,0.032096803,0.080680841,0.983450582,3.12088882
SD,Custer,46033,0.021044543,0.000685729,0.000238612,0.002924694,0,0.014512702,0,0.000166404,0.000418286,0.002098116,7275,2.892720679,0.094258262,0.03279884,0.402019741,0,1.994873183,0,0.022873395,0.057496412,0.288400847,2.363643837
SD,Davison,46035,0.074161969,0.007326822,0.016569187,0.008798632,0,0.024712067,0,0.00263837,0.006632031,0.007484861,18741,3.957204454,0.390951481,0.884114324,0.46948573,0,1.318609817,0,0.140780636,0.353878162,0.399384303,2.212652918
SD,Day,46037,0.028920025,0.00098637,0.002004337,0.003153397,0,0.011803771,0,0.000300601,0.000755617,0.009915932,6267,4.614652111,0.157391137,0.319824012,0.50317484,0,1.88348029,0,0.047965643,0.120570834,1.582245354,3.634262121
SD,Deuel,46039,0.041525089,0.000554363,0.015409539,0.002131183,0,0.017713737,0,0,0,0.005716267,4498,9.23190067,0.123246512,3.42586471,0.473806795,0,3.938136249,0,0,0,1.270846405,5.208982654
SD,Dewey,46041,0.01901427,0.001031997,7.79159E-05,0.002757464,0,0.011735754,0,0,0,0.00341114,5972,3.183903226,0.172805865,0.01304686,0.461732019,0,1.965129641,0,0,0,0.571188841,2.536318482
SD,Douglas,46043,0.012546647,0.000525082,0.000830368,0.001948362,0,0.003788081,0,0,0,0.005454753,3458,3.628295694,0.151845621,0.240129618,0.563436006,0,1.095454406,0,0,0,1.577430043,2.672884449
SD,Edmunds,46045,0.035320581,0.000591082,0.013989836,0.002331974,0,0.008261267,0,0,0,0.010146422,4367,8.088065375,0.135351934,3.203534777,0.533999122,0,1.891748719,0,0,0,2.323430824,4.215179542
SD,Fall River,46047,0.01725468,0.002026034,0.000143167,0.003725261,0,0.006784513,0,0.000644405,0.001619833,0.002311466,7453,2.31513214,0.271841375,0.019209303,0.499833807,0,0.910306383,0,0.086462533,0.217339754,0.310138985,1.524247654
SD,Faulk,46049,0.017943153,0.000247568,7.79159E-05,0.001304214,0,0.004842654,0,0.000622673,0.001565202,0.009282926,2640,6.796648762,0.09377574,0.02951358,0.494020505,0,1.834338518,0,0.235860927,0.592879596,3.516259896,6.179338937
SD,Grant,46051,0.940744959,0.001804889,0.00363644,0.003422274,0.908352704,0.014402299,0,0.000375751,0.000944521,0.007806081,7847,119.8859384,0.23001006,0.463417884,0.436125148,115.7579589,1.835389245,0,0.047884651,0.120367104,0.994785422,2.998426422
SD,Gregory,46053,0.022662961,0.000816812,0.000219523,0.002632507,0,0.008723877,0,0.000608532,0.001529661,0.008132049,4792,4.729332481,0.170453184,0.045810232,0.549354545,0,1.820508659,0,0.126989249,0.319211297,1.697005315,3.96371452
SD,Haakon,46055,0.019013048,0.000418514,0.001363527,0.001213749,0,0.003986737,0,0.002297709,0.005775713,0.003957098,2196,8.658036572,0.190580312,0.620914112,0.552709007,0,1.815453945,0,1.046315584,2.630106326,1.801957285,7.29383314
SD,Hamlin,46057,0.025925178,0.000543042,0.001422125,0.002419157,0,0.014067734,0,0,0,0.007473119,5540,4.679634932,0.098022001,0.256701242,0.436670992,0,2.539302254,0,0,0,1.348938443,3.888240697
SD,Hand,46059,0.025271612,0.000661529,0.000467495,0.001709691,0,0.006884123,0,0.001197035,0.003008969,0.011342769,3741,6.755309188,0.176832111,0.124965278,0.457014389,0,1.840182694,0,0.319977244,0.804322105,3.032015367,5.99649741
SD,Hanson,46061,0.022934085,0.000138344,7.79159E-05,0.001533158,0,0.014602037,0,0,0,0.00658263,3139,7.306175613,0.044072684,0.02482187,0.488422304,0,4.651811845,0,0,0,2.09704691,6.748858755
SD,Harding,46063,0.006514388,0.000145462,0,0.000771056,0,0.002476162,0,0.000386487,0.000971504,0.001763717,1353,4.814773239,0.107510349,0,0.569886307,0,1.830127397,0,0.285651585,0.718037188,1.303560412,4.137376583
SD,Hughes,46065,0.043829243,0.004887125,0.000773101,0.00655367,0,0.014039552,0,0.003585562,0.009012977,0.004977255,16481,2.659380102,0.29653086,0.046908649,0.397650038,0,0.851862888,0,0.217557305,0.546870765,0.301999595,1.918290554
SD,Hutchinson,46067,0.039808114,0.001471162,0.004524075,0.004524788,0,0.015445869,0,0.000450901,0.001133424,0.012257894,8075,4.929797372,0.182187294,0.560256982,0.560345313,0,1.91280108,0,0.055839136,0.140362095,1.518005472,3.627007783
SD,Hyde,46069,0.010708305,0.000360328,7.79159E-05,0.000805325,0,0.00306027,0,0.000483108,0.001214384,0.004706975,1671,6.408321598,0.215635934,0.046628277,0.481941661,0,1.831400507,0,0.289113252,0.726740702,2.816861265,5.664115725
SD,Jackson,46071,0.040211692,0.000258254,7.79159E-05,0.001437783,0,0.034747982,0,0.000187875,0.000472258,0.003029624,2930,13.72412688,0.088141182,0.026592441,0.490710767,0,11.85937964,0,0.064121306,0.161180246,1.034001306,13.1186825
SD,Jerauld,46073,0.008960857,0.00033312,7.79159E-05,0.001348249,0,0.002489956,0,0,0,0.004711617,2295,3.904512811,0.145150392,0.033950262,0.587472152,0,1.084947951,0,0,0,2.052992055,3.137940006
SD,Jones,46075,0.028602588,0.000205508,7.79159E-05,0.000614121,0,0.022800809,0,0.000472373,0.001187396,0.003244465,1193,23.97534589,0.172261583,0.065310856,0.514770202,0,19.11216197,0,0.395953483,0.995302295,2.719585496,23.22300325
SD,Kingsbury,46077,0.028677961,0.000835171,0.002681994,0.003005352,0,0.011002784,0,0,0,0.01115266,5815,4.931721526,0.143623569,0.461219932,0.516827533,0,1.892138216,0,0,0,1.917912275,3.810050492
SD,Lake,46079,0.045471501,0.001958987,0.009982451,0.005146552,0,0.012794354,0,0.002072259,0.005209004,0.008307894,11276,4.032591417,0.173730638,0.885283011,0.456416474,0,1.134653631,0,0.18377603,0.461954926,0.736776707,2.517161294
SD,Lawrence,46081,0.06955848,0.005679583,0.005650322,0.008915162,0,0.036636059,0,0.002687072,0.006754448,0.003235834,21802,3.190463282,0.26050745,0.259165291,0.408914871,0,1.680399017,0,0.123248882,0.309808653,0.148419117,2.26187567
SD,Lincoln,46083,0.103368496,0.003368572,0.008198693,0.011149297,0,0.054066142,0,0.004354624,0.010946158,0.011285011,24131,4.283639146,0.139595192,0.339757702,0.462032129,0,2.240526357,0,0.180457684,0.453613932,0.467656149,3.342254123
SD,Lyman,46085,0.049404764,0.000514731,0,0.001952761,0,0.037999969,0,0.000300601,0.000755617,0.007881086,3895,12.68415004,0.132151631,0,0.501350637,0,9.756089568,0,0.077176042,0.19399677,2.023385387,12.05064777
SD,McCook,46087,0.03902943,0.000752446,0.001651192,0.002946021,0,0.02508257,0,0,0,0.008597202,5832,6.692289142,0.129020239,0.283126196,0.505147658,0,4.300852119,0,0,0,1.474142929,5.774995048
SD,McPherson,46089,0.012551937,0.000338544,0.000391323,0.001935055,0,0.003172966,0,0.000193243,0.000485754,0.00603505,2904,4.322292222,0.116578679,0.134753083,0.666341406,0,1.092619251,0,0.066543835,0.167270789,2.078185178,3.404619053
SD,Marshall,46091,0.022420431,0.000915511,0.003540996,0.002566932,0,0.004939631,0,0.00042943,0.001079452,0.008948478,4576,4.899569631,0.200068065,0.77381895,0.560955519,0,1.079464883,0,0.09384387,0.235894272,1.955524072,3.364727097
SD,Meade,46093,0.076425961,0.003040283,0.002176137,0.009069501,0,0.043122866,0,0.002787887,0.007007872,0.009221414,24253,3.151196201,0.125356977,0.089726525,0.373953764,0,1.778042567,0,0.11495021,0.288948684,0.380217474,2.562158935
SD,Mellette,46095,0.007040036,0.000113781,0,0.000906867,0,0.003767244,0,0,0,0.002252144,2083,3.379757992,0.054623788,0,0.435365828,0,1.80856628,0,0,0,1.081202096,2.889768376
SD,Miner,46097,0.015248121,0.000352864,0.001363527,0.001583016,0,0.005453073,0,0.000225451,0.00056671,0.00570348,2884,5.287143182,0.12235213,0.472790357,0.548896027,0,1.890802069,0,0.078172855,0.196501298,1.977628445,4.143104668
SD,Minnehaha,46099,0.518942452,0.065678498,0.119196186,0.067187402,0.014263313,0.160414374,0,0.017478311,0.043934966,0.030789401,148281,3.499723177,0.442932664,0.8038534,0.453108639,0.096191106,1.081826899,0,0.117872897,0.296295318,0.207642254,1.703637368
SD,Moody,46101,0.040858756,0.000845248,0.002147504,0.003397852,0,0.026674109,0,0.000203979,0.000512738,0.007077326,6595,6.195414163,0.128164973,0.325626083,0.515216333,0,4.044595796,0,0.030929346,0.077746478,1.073135155,5.226406774
SD,Pennington,46103,0.439533011,0.027022454,0.044047694,0.036628308,0.008286281,0.141348009,0.129205756,0.01061126,0.026673355,0.015709893,88565,4.962829682,0.305114374,0.497348767,0.413575428,0.09356158,1.595980455,1.45888055,0.119813242,0.301172647,0.17738264,2.194348984
SD,Perkins,46105,0.026571663,0.000657262,0.001737092,0.001772364,0,0.006350835,0,0.003435436,0.008635604,0.003983069,3363,7.901178263,0.195439071,0.51653052,0.527018879,0,1.888443248,0,1.02153922,2.567827606,1.18437972,6.662189794
SD,Potter,46107,0.016311529,0.000617064,0.001363527,0.001624436,0,0.004878015,0,0.000536787,0.001349315,0.005942384,2693,6.057010276,0.22913646,0.506322833,0.603206818,0,1.811368266,0,0.19932675,0.501045391,2.206603757,4.718344164
SD,Roberts,46109,0.068701388,0.001499273,0.000925813,0.004715434,0,0.046479703,0,0.000684205,0.001719878,0.012677082,10016,6.859164135,0.149687836,0.092433391,0.470790151,0,4.640545453,0,0.068311154,0.17171306,1.26568309,6.146252757
SD,Sanborn,46111,0.014924591,0.000374051,0.001363527,0.001576375,0,0.0050311,0,0,0,0.006579538,2675,5.57928644,0.139832006,0.509729866,0.58929911,0,1.880785003,0,0,0,2.459640456,4.340425459
SD,Shannon,46113,0.027008748,0.001440598,7.79159E-05,0.00381144,0,0.0196782,0,0.000107357,0.000269863,0.001623373,12466,2.166592961,0.115562198,0.006250269,0.305746838,0,1.578549631,0,0.008612016,0.021647926,0.130224083,1.739033656
SD,Spink,46115,0.036393836,0.000875946,0.000314967,0.003649565,0,0.008521639,0,0.000751502,0.001889037,0.020391179,7454,4.882457164,0.117513593,0.042254797,0.489611649,0,1.14323033,0,0.100818582,0.253425933,2.735602279,4.233077124
SD,Stanley,46117,0.007478459,0.000371439,7.79159E-05,0.001318248,0,0.002024664,0,0,0,0.003686192,2772,2.697856623,0.13399669,0.028108171,0.475558444,0,0.730398168,0,0,0,1.329795149,2.060193317
SD,Sully,46119,0.013269726,0.000218811,7.79159E-05,0.000794057,0,0.002259958,0,0.000332808,0.000836573,0.008749604,1556,8.528101584,0.140623928,0.050074454,0.510319395,0,1.452414855,0,0.213886826,0.537643182,5.623138944,7.827083807
SD,Todd,46121,0.023863584,0.000979072,0,0.003184169,0,0.014191581,0,0.000268393,0.000674658,0.004565712,9050,2.636860151,0.108184704,0,0.351841886,0,1.568130464,0,0.029656737,0.074547803,0.504498557,2.176833561
SD,Tripp,46123,0.028174103,0.001356234,0.000467495,0.002946995,0,0.006393961,0,0.001578415,0.003967636,0.011463367,6430,4.381664585,0.210922936,0.072705304,0.458319651,0,0.994395157,0,0.245476598,0.61705076,1.782794178,3.639716693
SD,Turner,46125,0.026201182,0.001240351,0.000963991,0.004694348,0,0.009734985,0,0,0,0.009567508,8849,2.960920144,0.140168496,0.108937811,0.530494752,0,1.100122566,0,0,0,1.081196519,2.181319085
SD,Union,46127,0.130700077,0.003585792,0.068090194,0.005438215,0,0.043950106,0,0,0,0.00963577,12584,10.3862108,0.28494854,5.410854581,0.432153108,0,3.492538615,0,0,0,0.765715962,4.258254576
SD,Walworth,46129,0.022938509,0.001464541,7.79159E-05,0.003756599,0,0.004610477,0,0.002110499,0.005305128,0.00561335,5974,3.83972365,0.245152516,0.013042493,0.628824776,0,0.771757071,0,0.353280652,0.88803616,0.939629983,2.952703865
SD,Yankton,46135,0.079753598,0.005957889,0.023937511,0.010017319,0,0.022249122,0,0.001751699,0.00440322,0.011436837,21652,3.683428683,0.275165777,1.105556597,0.462651002,0,1.027578144,0,0.080902388,0.203363205,0.52821157,1.840055307
SD,Ziebach,46137,0.008225731,0.000150885,0,0.001009487,0,0.005062403,0,6.44144E-05,0.00016192,0.001776621,2519,3.265474609,0.059898937,0,0.400749135,0,2.009687687,0,0.02557143,0.064279317,0.705288104,2.804826537
TN,Anderson,47001,1.818500638,0.012295723,0.038217392,0.018470299,1.609689048,0.128322761,0,0,0,0.011505415,71330,25.49419092,0.17237801,0.535782867,0.258941526,22.56678884,1.799001277,0,0,0,0.161298397,1.960299675
TN,Bedford,47003,0.096774997,0.002399385,0.023663669,0.007729788,0,0.053638568,0,0.000682479,0.001715537,0.006945571,37586,2.574761793,0.063837199,0.629587329,0.205656051,0,1.427089014,0,0.018157788,0.045642981,0.184791432,1.675681214
TN,Benton,47005,0.067826464,0.001076764,0.003321984,0.004801953,0,0.048462887,0,0.001174416,0.002952112,0.006036348,16537,4.101497484,0.065112421,0.200881908,0.290376318,0,2.93057305,0,0.071017492,0.178515581,0.365020715,3.545126838
TN,Bledsoe,47007,0.021615011,0.000399719,0.002154099,0.002929609,0,0.014562593,0,0,0,0.00156899,12367,1.747797467,0.03232146,0.174181214,0.23688923,0,1.177536436,0,0,0,0.126869127,1.304405564
TN,Blount,47009,0.366259862,0.011084175,0.082222853,0.025247025,0,0.140459332,0,0.026221105,0.065911591,0.015113781,105823,3.461061039,0.104742585,0.776984711,0.238577858,0,1.327304388,0,0.247782667,0.622847502,0.142821327,2.340755885
TN,Bradley,47011,0.251529157,0.011591345,0.05099249,0.012422372,0,0.160108406,0,0.00143635,0.003610534,0.01136766,87965,2.859423148,0.131772238,0.57969067,0.141219479,0,1.820137628,0,0.016328655,0.041045125,0.129229352,2.006740761
TN,Campbell,47013,0.15850031,0.002505439,0.007600522,0.009929645,0,0.13212684,0,0.000509607,0.001280993,0.004547264,39854,3.977023887,0.062865429,0.19070913,0.249150517,0,3.31527175,0,0.01278685,0.03214215,0.114098061,3.474298811
TN,Cannon,47015,0.022212777,0.000458055,0.001097441,0.003039266,0,0.015926454,0,0,0,0.001691561,12826,1.73185535,0.035712975,0.085563791,0.236961307,0,1.241731989,0,0,0,0.131885289,1.373617278
TN,Carroll,47017,0.072907719,0.001935535,0.009654516,0.00875699,0,0.044958896,0,0.0006814,0.001712825,0.005207558,29475,2.473544309,0.065666999,0.327549323,0.297098889,0,1.525323006,0,0.02311789,0.058111096,0.176677105,1.783229098
TN,Carter,47019,0.10121931,0.003303372,0.011669544,0.011340835,0,0.057723095,0,0.003718937,0.009348233,0.004115295,56742,1.783851651,0.058217402,0.205659719,0.19986668,0,1.017290446,0,0.065541168,0.164749793,0.072526443,1.32010785
